Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,Season,League
SP1,2023-05-21,Sevilla,Betis,0,0,D,0,0,D,10,5,4,0,14,11,4,3,2,2,0,1,2.3,3.3,3.1,2022-2023,LaLiga
SP1,2023-05-23,Valladolid,Barcelona,3,1,H,2,0,H,8,16,4,6,13,9,2,6,1,0,0,0,3.6,3.8,1.91,2022-2023,LaLiga
SP1,2023-05-23,Sociedad,Almeria,1,0,H,1,0,H,15,2,2,2,20,8,10,2,0,1,0,1,1.36,5.0,8.0,2022-2023,LaLiga
SP1,2023-05-23,Celta,Girona,1,1,D,1,0,H,16,11,7,4,13,13,9,3,0,0,0,0,2.0,3.5,3.75,2022-2023,LaLiga
SP1,2023-05-24,Elche,Sevilla,1,1,D,1,1,D,20,9,7,3,12,10,9,5,1,4,0,1,4.0,3.75,1.91,2022-2023,LaLiga
SP1,2023-05-24,Real Madrid,Vallecano,2,1,H,1,0,H,12,15,3,6,11,14,5,2,1,3,0,0,1.62,4.0,5.25,2022-2023,LaLiga
SP1,2023-05-24,Villarreal,Cadiz,2,0,H,2,0,H,13,16,7,8,14,8,7,6,1,2,0,0,1.44,4.5,7.0,2022-2023,LaLiga
SP1,2023-05-24,Betis,Getafe,0,1,A,0,0,D,11,9,4,2,8,12,2,5,2,5,1,0,2.0,3.2,4.2,2022-2023,LaLiga
SP1,2023-05-24,Espanol,Ath Madrid,3,3,D,0,2,A,26,16,13,7,6,9,16,1,2,3,0,0,2.88,3.5,2.38,2022-2023,LaLiga
SP1,2023-05-25,Mallorca,Valencia,1,0,H,0,0,D,4,15,3,5,15,12,2,4,4,2,0,0,3.3,3.0,2.4,2022-2023,LaLiga
SP1,2023-05-25,Osasuna,Ath Bilbao,2,0,H,0,0,D,9,10,3,5,17,13,3,6,3,3,0,0,3.0,3.25,2.45,2022-2023,LaLiga
SP1,2023-05-27,Sevilla,Real Madrid,1,2,A,1,1,D,11,6,1,3,23,10,1,1,2,4,1,0,2.88,3.5,2.4,2022-2023,LaLiga
SP1,2023-05-28,Vallecano,Villarreal,2,1,H,0,0,D,15,7,4,2,9,9,4,6,3,5,0,0,3.0,3.6,2.2,2022-2023,LaLiga
SP1,2023-05-28,Valencia,Espanol,2,2,D,1,1,D,19,9,4,5,12,12,10,3,0,4,0,0,2.0,3.75,3.4,2022-2023,LaLiga
SP1,2023-05-28,Girona,Betis,1,2,A,1,0,H,9,18,3,7,14,12,8,5,0,1,0,0,1.95,3.6,3.6,2022-2023,LaLiga
SP1,2023-05-28,Getafe,Osasuna,2,1,H,1,1,D,16,10,6,2,11,6,1,1,3,1,0,0,2.2,3.1,3.5,2022-2023,LaLiga
SP1,2023-05-28,Barcelona,Mallorca,3,0,H,2,0,H,28,3,9,1,4,9,14,3,0,0,0,1,1.33,5.0,9.5,2022-2023,LaLiga
SP1,2023-05-28,Cadiz,Celta,1,0,H,0,0,D,13,9,3,4,16,10,3,3,9,5,0,0,2.6,3.1,2.75,2022-2023,LaLiga
SP1,2023-05-28,Ath Madrid,Sociedad,2,1,H,1,0,H,11,10,5,5,8,10,6,4,2,2,0,0,2.0,3.5,3.6,2022-2023,LaLiga
SP1,2023-05-28,Ath Bilbao,Elche,0,1,A,0,0,D,27,6,8,2,7,10,19,3,1,1,0,0,1.3,5.0,11.0,2022-2023,LaLiga
SP1,2023-05-28,Almeria,Valladolid,0,0,D,0,0,D,23,8,7,2,11,16,2,4,0,4,0,0,2.25,3.4,3.1,2022-2023,LaLiga
SP1,2023-06-04,Espanol,Almeria,3,3,D,1,1,D,12,11,8,4,11,12,7,6,2,3,0,0,2.75,3.8,2.38,2022-2023,LaLiga
SP1,2023-06-04,Elche,Cadiz,1,1,D,0,1,A,12,14,5,3,18,8,7,4,4,3,0,0,2.63,3.4,2.63,2022-2023,LaLiga
SP1,2023-06-04,Celta,Barcelona,2,1,H,1,0,H,12,9,9,2,13,9,2,4,2,2,0,0,2.6,3.8,2.5,2022-2023,LaLiga
SP1,2023-06-04,Betis,Valencia,1,1,D,1,0,H,8,10,3,3,11,11,5,4,3,0,0,1,2.63,3.6,2.5,2022-2023,LaLiga
SP1,2023-06-04,Valladolid,Getafe,0,0,D,0,0,D,15,4,0,1,9,25,6,1,1,3,0,0,2.2,3.3,3.4,2022-2023,LaLiga
SP1,2023-06-04,Sociedad,Sevilla,2,1,H,1,0,H,17,9,6,4,10,13,5,2,0,1,0,0,1.73,3.9,4.6,2022-2023,LaLiga
SP1,2023-06-04,Real Madrid,Ath Bilbao,1,1,D,0,0,D,9,15,2,9,11,14,5,6,2,2,0,0,1.91,3.75,3.75,2022-2023,LaLiga
SP1,2023-06-04,Osasuna,Girona,2,1,H,0,0,D,14,11,7,6,12,9,5,2,1,5,0,0,2.05,3.6,3.4,2022-2023,LaLiga
SP1,2023-06-04,Mallorca,Vallecano,3,0,H,0,0,D,8,20,4,4,14,15,2,6,0,0,0,0,3.0,3.3,2.38,2022-2023,LaLiga
SP1,2023-06-04,Villarreal,Ath Madrid,2,2,D,1,1,D,22,9,7,3,9,12,12,1,3,2,0,1,2.7,3.5,2.5,2022-2023,LaLiga
SP1,2023-08-11,Almeria,Vallecano,0,2,A,0,2,A,19,10,5,4,16,25,8,3,1,3,0,0,2.45,3.3,2.9,2023-2024,LaLiga
SP1,2023-08-11,Sevilla,Valencia,1,2,A,0,0,D,9,10,3,3,15,17,8,1,3,2,1,0,1.91,3.5,4.2,2023-2024,LaLiga
SP1,2023-08-12,Las Palmas,Mallorca,1,1,D,1,0,H,5,12,2,2,11,21,3,6,3,2,0,0,2.4,3.0,3.3,2023-2024,LaLiga
SP1,2023-08-12,Ath Bilbao,Real Madrid,0,2,A,0,2,A,7,14,1,8,18,6,7,5,3,1,0,0,3.3,3.5,2.15,2023-2024,LaLiga
SP1,2023-08-12,Sociedad,Girona,1,1,D,1,0,H,15,6,2,1,22,9,4,1,2,5,0,0,1.62,4.0,5.25,2023-2024,LaLiga
SP1,2023-08-13,Celta,Osasuna,0,2,A,0,1,A,11,11,1,5,11,15,7,2,1,1,0,0,2.05,3.2,3.9,2023-2024,LaLiga
SP1,2023-08-13,Villarreal,Betis,1,2,A,0,1,A,18,12,5,5,13,17,9,4,1,3,0,0,1.75,4.0,4.2,2023-2024,LaLiga
SP1,2023-08-13,Getafe,Barcelona,0,0,D,0,0,D,5,14,2,4,20,11,3,4,8,2,1,1,6.5,3.8,1.57,2023-2024,LaLiga
SP1,2023-08-14,Cadiz,Alaves,1,0,H,1,0,H,12,10,3,2,19,15,2,4,3,2,1,0,2.2,3.0,3.75,2023-2024,LaLiga
SP1,2023-08-14,Ath Madrid,Granada,3,1,H,1,0,H,14,7,6,4,15,9,3,3,3,1,0,0,1.3,5.5,9.5,2023-2024,LaLiga
SP1,2023-08-18,Mallorca,Villarreal,0,1,A,0,0,D,8,15,1,3,12,11,6,5,2,4,0,0,2.8,3.2,2.6,2023-2024,LaLiga
SP1,2023-08-18,Valencia,Las Palmas,1,0,H,0,0,D,9,7,4,1,12,6,6,4,0,0,0,0,1.57,3.9,6.0,2023-2024,LaLiga
SP1,2023-08-19,Osasuna,Ath Bilbao,0,2,A,0,2,A,18,8,7,2,9,14,5,3,1,5,1,1,2.9,3.0,2.63,2023-2024,LaLiga
SP1,2023-08-19,Almeria,Real Madrid,1,3,A,1,1,D,20,24,8,9,10,13,4,5,1,0,0,0,8.0,4.75,1.4,2023-2024,LaLiga
SP1,2023-08-19,Sociedad,Celta,1,1,D,1,0,H,11,17,2,6,12,12,9,7,2,1,0,0,1.73,3.4,5.5,2023-2024,LaLiga
SP1,2023-08-20,Girona,Getafe,3,0,H,1,0,H,7,9,6,2,11,20,3,2,2,5,0,0,2.05,3.1,4.0,2023-2024,LaLiga
SP1,2023-08-20,Barcelona,Cadiz,2,0,H,0,0,D,23,10,10,1,9,22,10,2,4,3,0,0,1.2,7.0,13.0,2023-2024,LaLiga
SP1,2023-08-20,Betis,Ath Madrid,0,0,D,0,0,D,14,5,0,1,10,8,2,7,2,1,0,0,3.8,3.4,2.0,2023-2024,LaLiga
SP1,2023-08-21,Alaves,Sevilla,4,3,H,2,2,D,14,12,7,2,14,13,4,4,1,2,0,0,3.3,3.1,2.35,2023-2024,LaLiga
SP1,2023-08-21,Granada,Vallecano,0,2,A,0,0,D,14,17,7,9,14,11,5,6,2,1,1,0,2.75,3.0,2.8,2023-2024,LaLiga
SP1,2023-08-25,Las Palmas,Sociedad,0,0,D,0,0,D,11,8,5,1,7,29,5,7,1,4,0,0,4.33,3.1,2.0,2023-2024,LaLiga
SP1,2023-08-25,Celta,Real Madrid,0,1,A,0,0,D,13,10,4,3,19,14,3,5,2,3,0,0,4.75,3.9,1.7,2023-2024,LaLiga
SP1,2023-08-26,Cadiz,Almeria,1,1,D,0,0,D,11,5,3,2,16,22,7,3,0,5,1,1,2.25,3.2,3.3,2023-2024,LaLiga
SP1,2023-08-26,Granada,Mallorca,3,2,H,1,1,D,10,10,4,5,11,27,5,3,2,7,0,0,2.6,3.0,3.0,2023-2024,LaLiga
SP1,2023-08-26,Sevilla,Girona,1,2,A,1,1,D,21,8,4,3,11,18,6,6,2,1,0,0,2.05,3.4,3.6,2023-2024,LaLiga
SP1,2023-08-27,Ath Bilbao,Betis,4,2,H,3,2,H,14,7,6,3,23,11,5,3,4,2,0,0,1.85,3.5,4.2,2023-2024,LaLiga
SP1,2023-08-27,Valencia,Osasuna,1,2,A,0,1,A,16,7,4,2,13,12,6,3,3,4,0,0,1.91,3.4,4.0,2023-2024,LaLiga
SP1,2023-08-27,Villarreal,Barcelona,3,4,A,2,2,D,13,21,6,11,12,14,2,6,3,3,0,0,3.6,3.5,2.0,2023-2024,LaLiga
SP1,2023-08-28,Getafe,Alaves,1,0,H,0,0,D,15,16,4,2,13,15,4,5,1,2,0,0,2.2,2.88,3.8,2023-2024,LaLiga
SP1,2023-08-28,Vallecano,Ath Madrid,0,7,A,0,3,A,12,17,3,10,19,17,8,3,4,3,0,0,4.2,3.3,1.95,2023-2024,LaLiga
SP1,2023-09-01,Cadiz,Villarreal,3,1,H,2,1,H,18,7,4,3,21,15,7,3,5,4,0,1,3.4,3.4,2.15,2023-2024,LaLiga
SP1,2023-09-01,Almeria,Celta,2,3,A,0,2,A,16,14,5,8,9,9,6,5,1,1,0,0,2.8,3.4,2.5,2023-2024,LaLiga
SP1,2023-09-02,Sociedad,Granada,5,3,H,2,1,H,15,8,6,5,15,14,2,5,1,5,0,0,1.44,4.5,7.0,2023-2024,LaLiga
SP1,2023-09-02,Real Madrid,Getafe,2,1,H,0,1,A,26,6,12,2,12,16,11,1,2,6,0,0,1.33,5.25,9.5,2023-2024,LaLiga
SP1,2023-09-02,Alaves,Valencia,1,0,H,1,0,H,7,9,1,4,18,9,1,2,4,2,0,0,2.9,2.88,2.75,2023-2024,LaLiga
SP1,2023-09-02,Betis,Vallecano,1,0,H,0,0,D,14,15,5,6,22,20,2,3,3,5,0,0,1.95,3.4,4.0,2023-2024,LaLiga
SP1,2023-09-03,Girona,Las Palmas,1,0,H,0,0,D,11,10,6,5,15,10,3,5,3,3,0,0,1.67,3.8,5.25,2023-2024,LaLiga
SP1,2023-09-03,Mallorca,Ath Bilbao,0,0,D,0,0,D,8,11,2,3,12,17,3,5,0,1,0,0,3.3,3.0,2.38,2023-2024,LaLiga
SP1,2023-09-03,Osasuna,Barcelona,1,2,A,0,1,A,11,9,3,4,6,16,8,5,1,3,1,0,5.25,4.0,1.65,2023-2024,LaLiga
SP1,2023-09-15,Vallecano,Alaves,2,0,H,1,0,H,20,9,11,1,15,14,5,3,2,3,0,0,2.0,3.25,4.0,2023-2024,LaLiga
SP1,2023-09-16,Celta,Mallorca,0,1,A,0,0,D,16,7,4,4,9,15,10,1,1,3,0,0,2.0,3.1,4.33,2023-2024,LaLiga
SP1,2023-09-16,Barcelona,Betis,5,0,H,2,0,H,17,11,9,2,9,10,9,5,1,2,0,0,1.36,5.25,7.5,2023-2024,LaLiga
SP1,2023-09-16,Ath Bilbao,Cadiz,3,0,H,0,0,D,20,5,9,4,10,20,5,4,1,4,0,0,1.53,4.0,7.0,2023-2024,LaLiga
SP1,2023-09-16,Valencia,Ath Madrid,3,0,H,2,0,H,12,11,8,3,13,17,5,8,1,5,0,0,3.8,3.3,2.05,2023-2024,LaLiga
SP1,2023-09-17,Sevilla,Las Palmas,1,0,H,0,0,D,26,12,9,2,13,12,7,3,3,5,0,0,1.62,4.0,5.5,2023-2024,LaLiga
SP1,2023-09-17,Real Madrid,Sociedad,2,1,H,0,1,A,17,15,8,5,11,14,4,3,3,2,0,0,1.65,4.0,5.0,2023-2024,LaLiga
SP1,2023-09-17,Getafe,Osasuna,3,2,H,1,1,D,11,8,6,3,15,11,6,3,6,2,0,0,2.63,3.0,3.0,2023-2024,LaLiga
SP1,2023-09-17,Villarreal,Almeria,2,1,H,1,1,D,10,17,4,7,16,6,7,6,2,3,0,0,1.44,4.5,7.0,2023-2024,LaLiga
SP1,2023-09-18,Granada,Girona,2,4,A,0,3,A,12,13,5,7,13,21,4,5,3,3,0,0,2.63,3.5,2.6,2023-2024,LaLiga
SP1,2023-09-22,Alaves,Ath Bilbao,0,2,A,0,1,A,15,11,5,3,13,9,3,4,2,2,0,0,4.2,3.0,2.05,2023-2024,LaLiga
SP1,2023-09-23,Girona,Mallorca,5,3,H,4,1,H,23,15,10,5,10,12,6,5,1,5,0,0,1.85,3.5,4.2,2023-2024,LaLiga
SP1,2023-09-23,Osasuna,Sevilla,0,0,D,0,0,D,16,15,2,3,11,7,7,4,2,3,0,0,2.6,3.1,2.88,2023-2024,LaLiga
SP1,2023-09-23,Barcelona,Celta,3,2,H,0,1,A,15,13,6,7,10,11,2,3,2,1,0,0,1.29,6.0,9.0,2023-2024,LaLiga
SP1,2023-09-23,Almeria,Valencia,2,2,D,0,1,A,17,7,10,5,12,10,8,3,4,2,0,0,3.0,3.6,2.3,2023-2024,LaLiga
SP1,2023-09-24,Sociedad,Getafe,4,3,H,1,2,A,10,10,6,7,13,24,2,1,3,2,0,0,1.53,3.8,7.0,2023-2024,LaLiga
SP1,2023-09-24,Vallecano,Villarreal,1,1,D,1,1,D,11,13,6,6,20,18,2,8,2,3,0,1,2.5,3.5,2.63,2023-2024,LaLiga
SP1,2023-09-24,Betis,Cadiz,1,1,D,0,1,A,21,5,7,1,10,14,11,8,2,3,0,0,1.8,3.5,4.5,2023-2024,LaLiga
SP1,2023-09-24,Las Palmas,Granada,1,0,H,0,0,D,10,2,3,1,13,19,6,7,6,4,1,0,1.95,3.5,3.6,2023-2024,LaLiga
SP1,2023-09-24,Ath Madrid,Real Madrid,3,1,H,2,1,H,10,20,4,5,13,10,6,11,1,3,0,0,2.7,3.4,2.55,2023-2024,LaLiga
SP1,2023-09-26,Sevilla,Almeria,5,1,H,3,0,H,18,10,9,1,15,16,9,4,3,2,0,0,1.67,3.8,5.0,2023-2024,LaLiga
SP1,2023-09-26,Mallorca,Barcelona,2,2,D,2,1,H,10,10,5,4,19,7,7,2,4,1,1,0,7.5,4.2,1.5,2023-2024,LaLiga
SP1,2023-09-27,Valencia,Sociedad,0,1,A,0,1,A,9,2,2,1,14,17,0,2,4,7,1,0,2.63,3.1,2.8,2023-2024,LaLiga
SP1,2023-09-27,Cadiz,Vallecano,0,0,D,0,0,D,9,9,2,4,16,13,1,2,5,6,0,1,2.5,3.2,2.88,2023-2024,LaLiga
SP1,2023-09-27,Ath Bilbao,Getafe,2,2,D,1,0,H,9,13,4,5,9,19,5,4,5,6,1,0,1.62,3.6,6.5,2023-2024,LaLiga
SP1,2023-09-27,Real Madrid,Las Palmas,2,0,H,1,0,H,21,16,9,2,7,9,7,2,0,1,0,0,1.2,7.0,11.0,2023-2024,LaLiga
SP1,2023-09-27,Villarreal,Girona,1,2,A,0,0,D,14,17,3,5,9,11,5,6,3,2,0,0,2.25,3.5,3.1,2023-2024,LaLiga
SP1,2023-09-28,Celta,Alaves,1,1,D,1,0,H,8,21,0,11,9,11,2,8,5,3,1,0,1.7,3.6,5.25,2023-2024,LaLiga
SP1,2023-09-28,Granada,Betis,1,1,D,0,0,D,19,13,7,3,14,10,5,7,2,1,0,0,3.0,3.3,2.38,2023-2024,LaLiga
SP1,2023-09-28,Osasuna,Ath Madrid,0,2,A,0,1,A,13,4,2,3,14,4,7,2,3,3,1,1,3.4,3.4,2.15,2023-2024,LaLiga
SP1,2023-09-29,Barcelona,Sevilla,1,0,H,0,0,D,18,12,5,3,11,15,13,3,2,3,0,0,1.36,5.25,8.0,2023-2024,LaLiga
SP1,2023-09-30,Sociedad,Ath Bilbao,3,0,H,1,0,H,8,18,5,3,20,9,5,7,2,2,0,0,2.2,3.2,3.5,2023-2024,LaLiga
SP1,2023-09-30,Getafe,Villarreal,0,0,D,0,0,D,22,3,9,0,19,11,6,4,2,4,0,1,2.9,3.1,2.6,2023-2024,LaLiga
SP1,2023-09-30,Vallecano,Mallorca,2,2,D,1,1,D,19,9,5,4,12,20,5,0,2,5,0,0,2.1,3.1,4.0,2023-2024,LaLiga
SP1,2023-09-30,Girona,Real Madrid,0,3,A,0,2,A,13,14,3,7,13,14,1,4,2,2,0,1,3.5,4.0,1.95,2023-2024,LaLiga
SP1,2023-10-01,Betis,Valencia,3,0,H,1,0,H,15,9,7,2,11,10,5,3,2,2,0,0,2.3,3.25,3.3,2023-2024,LaLiga
SP1,2023-10-01,Ath Madrid,Cadiz,3,2,H,1,2,A,18,8,9,4,5,10,5,3,1,3,0,0,1.33,5.0,10.0,2023-2024,LaLiga
SP1,2023-10-01,Almeria,Granada,3,3,D,3,0,H,17,19,5,4,18,14,1,5,2,1,0,0,1.95,3.6,3.75,2023-2024,LaLiga
SP1,2023-10-01,Alaves,Osasuna,0,2,A,0,1,A,17,10,3,3,13,13,4,2,2,3,1,0,2.75,3.0,2.8,2023-2024,LaLiga
SP1,2023-10-02,Las Palmas,Celta,2,1,H,0,0,D,16,11,5,3,13,14,4,5,2,1,0,0,2.5,3.2,3.0,2023-2024,LaLiga
SP1,2023-10-06,Ath Bilbao,Almeria,3,0,H,1,0,H,23,4,9,1,11,7,6,2,2,0,0,0,1.36,5.0,8.0,2023-2024,LaLiga
SP1,2023-10-07,Cadiz,Girona,0,1,A,0,0,D,8,20,2,5,12,13,5,5,1,3,1,0,3.25,3.4,2.25,2023-2024,LaLiga
SP1,2023-10-07,Real Madrid,Osasuna,4,0,H,1,0,H,19,7,9,1,9,6,5,4,2,2,0,0,1.29,6.0,9.5,2023-2024,LaLiga
SP1,2023-10-07,Mallorca,Valencia,1,1,D,1,1,D,9,11,5,3,17,11,3,6,2,1,0,0,2.5,3.0,3.2,2023-2024,LaLiga
SP1,2023-10-07,Sevilla,Vallecano,2,2,D,0,2,A,22,7,6,4,16,19,12,2,5,2,0,0,1.85,3.6,4.2,2023-2024,LaLiga
SP1,2023-10-08,Granada,Barcelona,2,2,D,2,1,H,7,22,2,10,12,7,1,11,4,1,0,0,6.5,5.25,1.4,2023-2024,LaLiga
SP1,2023-10-08,Villarreal,Las Palmas,1,2,A,0,1,A,9,8,4,5,17,7,7,2,4,4,0,0,1.6,4.0,5.75,2023-2024,LaLiga
SP1,2023-10-08,Ath Madrid,Sociedad,2,1,H,1,0,H,14,13,5,4,9,12,1,4,3,3,0,0,1.83,3.4,4.5,2023-2024,LaLiga
SP1,2023-10-08,Alaves,Betis,1,1,D,1,1,D,15,6,5,2,13,9,5,3,3,3,0,1,2.8,3.25,2.6,2023-2024,LaLiga
SP1,2023-10-08,Celta,Getafe,2,2,D,2,2,D,26,3,11,2,14,20,13,1,1,8,0,1,2.05,3.1,4.2,2023-2024,LaLiga
SP1,2023-10-20,Osasuna,Granada,2,0,H,1,0,H,12,13,6,3,19,13,1,7,3,4,0,1,1.73,3.8,4.75,2023-2024,LaLiga
SP1,2023-10-21,Celta,Ath Madrid,0,3,A,0,1,A,16,12,3,7,10,10,7,5,3,2,1,0,3.5,3.5,2.1,2023-2024,LaLiga
SP1,2023-10-21,Sevilla,Real Madrid,1,1,D,0,0,D,17,14,7,5,13,6,4,6,5,2,0,0,4.2,3.6,1.85,2023-2024,LaLiga
SP1,2023-10-21,Sociedad,Mallorca,1,0,H,0,0,D,14,18,6,7,14,16,2,5,3,3,0,0,1.55,3.8,7.0,2023-2024,LaLiga
SP1,2023-10-21,Getafe,Betis,1,1,D,1,1,D,14,13,4,3,17,11,4,8,5,2,0,0,2.5,3.0,3.1,2023-2024,LaLiga
SP1,2023-10-22,Las Palmas,Vallecano,0,1,A,0,0,D,12,12,6,4,13,11,10,5,4,3,0,1,2.63,3.1,2.8,2023-2024,LaLiga
SP1,2023-10-22,Girona,Almeria,5,2,H,3,2,H,19,9,8,5,11,14,9,6,1,2,0,0,1.45,4.5,7.0,2023-2024,LaLiga
SP1,2023-10-22,Villarreal,Alaves,1,1,D,0,0,D,12,16,3,7,15,10,9,3,4,3,0,0,1.7,3.75,5.0,2023-2024,LaLiga
SP1,2023-10-22,Barcelona,Ath Bilbao,1,0,H,0,0,D,12,10,7,3,11,18,4,7,3,3,0,0,1.62,4.0,5.5,2023-2024,LaLiga
SP1,2023-10-23,Valencia,Cadiz,2,0,H,2,0,H,12,5,4,4,16,16,4,6,0,3,0,1,1.75,3.6,5.0,2023-2024,LaLiga
SP1,2023-10-27,Girona,Celta,1,0,H,0,0,D,12,4,2,2,15,12,10,1,3,2,0,0,1.7,4.2,4.5,2023-2024,LaLiga
SP1,2023-10-28,Mallorca,Getafe,0,0,D,0,0,D,15,8,4,0,10,25,8,3,0,1,0,0,2.25,3.0,3.5,2023-2024,LaLiga
SP1,2023-10-28,Cadiz,Sevilla,2,2,D,2,1,H,10,20,5,10,17,12,2,4,6,4,0,0,3.3,3.25,2.25,2023-2024,LaLiga
SP1,2023-10-28,Almeria,Las Palmas,1,2,A,0,1,A,10,10,4,3,13,19,3,2,3,1,0,0,2.25,3.5,3.1,2023-2024,LaLiga
SP1,2023-10-28,Barcelona,Real Madrid,1,2,A,1,0,H,15,13,3,4,15,15,6,3,2,1,0,0,2.55,3.6,2.6,2023-2024,LaLiga
SP1,2023-10-29,Ath Madrid,Alaves,2,1,H,2,0,H,11,8,7,1,10,11,4,4,3,2,0,0,1.4,4.75,8.5,2023-2024,LaLiga
SP1,2023-10-29,Ath Bilbao,Valencia,2,2,D,1,0,H,12,11,7,5,11,10,10,4,3,1,0,0,1.62,3.8,5.75,2023-2024,LaLiga
SP1,2023-10-29,Vallecano,Sociedad,2,2,D,1,1,D,16,15,7,3,17,16,4,5,3,2,0,0,3.1,3.2,2.38,2023-2024,LaLiga
SP1,2023-10-29,Betis,Osasuna,2,1,H,1,0,H,9,7,2,1,10,25,6,3,3,4,0,0,2.05,3.5,3.6,2023-2024,LaLiga
SP1,2023-10-30,Granada,Villarreal,2,3,A,2,3,A,18,6,8,5,14,15,4,1,0,4,0,0,3.1,3.5,2.25,2023-2024,LaLiga
SP1,2023-11-03,Las Palmas,Ath Madrid,2,1,H,0,0,D,9,13,3,5,12,9,3,4,0,3,0,0,5.75,3.6,1.65,2023-2024,LaLiga
SP1,2023-11-04,Osasuna,Girona,2,4,A,1,1,D,15,11,3,4,14,10,2,7,5,3,0,0,2.9,3.4,2.4,2023-2024,LaLiga
SP1,2023-11-04,Betis,Mallorca,2,0,H,1,0,H,22,8,3,1,13,16,6,1,1,4,0,1,1.91,3.3,4.5,2023-2024,LaLiga
SP1,2023-11-04,Celta,Sevilla,1,1,D,1,0,H,15,13,3,5,14,10,4,6,2,5,1,0,2.6,3.4,2.7,2023-2024,LaLiga
SP1,2023-11-04,Sociedad,Barcelona,0,1,A,0,0,D,13,12,6,4,16,8,8,3,3,3,0,0,3.1,3.5,2.25,2023-2024,LaLiga
SP1,2023-11-05,Alaves,Almeria,1,0,H,0,0,D,23,9,3,3,13,14,12,6,2,3,0,0,1.75,3.75,4.75,2023-2024,LaLiga
SP1,2023-11-05,Valencia,Granada,1,0,H,1,0,H,11,6,2,1,20,15,0,4,3,5,0,0,1.65,4.0,5.0,2023-2024,LaLiga
SP1,2023-11-05,Villarreal,Ath Bilbao,2,3,A,0,3,A,17,17,6,7,11,18,9,3,4,4,0,0,2.8,3.6,2.4,2023-2024,LaLiga
SP1,2023-11-05,Real Madrid,Vallecano,0,0,D,0,0,D,22,4,5,0,12,15,11,1,3,5,0,0,1.29,5.5,12.0,2023-2024,LaLiga
SP1,2023-11-06,Getafe,Cadiz,1,0,H,0,0,D,13,6,3,2,18,12,6,3,7,1,1,0,1.91,3.1,4.75,2023-2024,LaLiga
SP1,2023-11-10,Ath Bilbao,Celta,4,3,H,2,2,D,21,13,12,5,15,13,7,2,2,2,0,0,1.67,3.8,5.0,2023-2024,LaLiga
SP1,2023-11-11,Vallecano,Girona,1,2,A,1,1,D,22,19,9,7,15,13,8,3,1,2,0,0,2.88,3.5,2.4,2023-2024,LaLiga
SP1,2023-11-11,Almeria,Sociedad,1,3,A,0,0,D,7,18,2,6,18,19,5,5,2,2,0,0,4.75,3.8,1.73,2023-2024,LaLiga
SP1,2023-11-11,Granada,Getafe,1,1,D,1,1,D,12,10,6,6,14,9,3,5,4,2,0,0,2.5,3.1,3.0,2023-2024,LaLiga
SP1,2023-11-11,Osasuna,Las Palmas,1,1,D,0,0,D,11,6,3,1,25,10,8,3,1,1,0,0,1.95,3.4,4.0,2023-2024,LaLiga
SP1,2023-11-11,Real Madrid,Valencia,5,1,H,2,0,H,16,10,7,4,7,26,4,4,1,3,0,0,1.33,5.5,8.5,2023-2024,LaLiga
SP1,2023-11-12,Barcelona,Alaves,2,1,H,0,1,A,11,8,6,1,11,10,2,1,2,1,0,0,1.25,6.0,11.0,2023-2024,LaLiga
SP1,2023-11-12,Sevilla,Betis,1,1,D,0,0,D,13,14,4,6,18,14,9,5,1,1,0,0,2.05,3.5,3.6,2023-2024,LaLiga
SP1,2023-11-12,Ath Madrid,Villarreal,3,1,H,1,1,D,25,11,10,7,8,8,6,3,0,2,0,0,1.36,5.5,7.5,2023-2024,LaLiga
SP1,2023-11-24,Alaves,Granada,3,1,H,2,0,H,8,11,5,4,10,13,6,2,1,3,0,0,1.7,3.6,5.0,2023-2024,LaLiga
SP1,2023-11-25,Vallecano,Barcelona,1,1,D,1,0,H,10,15,4,4,23,13,1,4,3,4,0,0,5.25,4.0,1.65,2023-2024,LaLiga
SP1,2023-11-25,Valencia,Celta,0,0,D,0,0,D,8,13,0,1,13,7,5,7,3,2,0,0,2.2,3.25,3.5,2023-2024,LaLiga
SP1,2023-11-25,Getafe,Almeria,2,1,H,2,1,H,18,13,5,4,12,8,3,6,2,4,0,0,1.65,3.75,5.5,2023-2024,LaLiga
SP1,2023-11-25,Ath Madrid,Mallorca,1,0,H,0,0,D,20,8,3,1,8,19,7,3,0,0,0,0,1.33,5.0,9.5,2023-2024,LaLiga
SP1,2023-11-26,Betis,Las Palmas,1,0,H,1,0,H,12,15,6,4,7,12,7,6,1,2,0,0,1.7,3.75,5.25,2023-2024,LaLiga
SP1,2023-11-26,Cadiz,Real Madrid,0,3,A,0,1,A,13,14,4,5,16,16,4,4,3,3,0,0,6.0,4.5,1.5,2023-2024,LaLiga
SP1,2023-11-26,Villarreal,Osasuna,3,1,H,0,0,D,10,15,3,7,9,14,2,4,0,0,0,0,2.15,3.5,3.3,2023-2024,LaLiga
SP1,2023-11-26,Sociedad,Sevilla,2,1,H,2,0,H,11,8,8,2,22,8,4,4,2,1,0,2,1.75,3.6,4.75,2023-2024,LaLiga
